id,smiles,cyp3a4
ID_9529,NC(=O)N[C@H](CC(=O)O)C(=O)O,0
ID_4151,O=C(NCC(=O)OC)CCCCC(=O)NCC(=O)OC,0
ID_2666,CCOC(=O)[C@H](N)/C=C(\C)/CP(=O)(O)O,0
ID_3490,OCCSCCN(C)C,0
ID_9581,N=C(N)NCCNC(=N)N,0
ID_6823,O=C(O)[C@H](N)C,0
ID_3381,O=C(/N=N\C(=O)N(C)C)N(C)C,0
ID_9618,NCC(=O)O,0
ID_12113,N[C@H](CC(=O)O)C(=O)O,0
ID_6800,N[C@H]([C@@H](C)CC(=O)O)C(=O)O,0
ID_979,NC(=N)NC(=N)NCC(C)C,0
ID_3105,CC[C@@](N)(C(C)C)C(=O)O,0
ID_4061,CC(=O)/C(=C(/C=C/C=C/C=C/N(C)C)\N(C)C)/C(=O)OC,0
ID_1984,CCCNC(=N)NCCC[C@H](N)C(=O)O,0
ID_7041,O=C(OCC[N+](C)(C)C)CCC(=O)OCC[N+](C)(C)C,0
ID_7039,OCC[N+](C)(C)C,0
ID_2471,CCOC(=O)C(NC(=O)C)C(=O)O,0
ID_9587,O=C(O)[C@H](CCONC(=N)N)N,0
ID_898,O=C(C(C)C)CP(=O)(O)O,0
ID_9678,NC[C@@H](O)CSP(=O)(O)O,0
ID_6948,N[C@@H](C[C@@H](C)C(=O)O)C(=O)O,0
ID_9675,NCS(=O)(=O)O,0
ID_9702,O[C@@H]([C@H](O)C(=O)NN)C(=O)NN,0
ID_9655,NCCSC[C@H](N)C(=O)O,0
ID_2805,NCCCP(=O)(O)C(OCC)OCC,0
ID_6812,O=C([C@@H](C)CSC(=N)N)N,0
ID_9527,O=C(N)NO,0
ID_9638,NCCC[C@@](N)(C(=O)O)C(F)F,0
ID_10900,O=C(O)CSCC(=O)O,0
ID_1756,CCCCCCCCCCCCCCCCCCOC[C@H](OC)COP(=O)(O)OCC[N+](C)(C)C,0
ID_733,O=C(NC(=C(Cl)Cl)P(=O)(O)O)C(C)(C)C,0
ID_142,C/C(=N/O)/CC\C(=N\O)\C,0
ID_10791,O=C(O)C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F,0
ID_3978,OC[C@@H](O)[C@H]([C@H]([C@H](CNC)O)O)O,0
ID_3426,O=C(O)[C@H](CCCN=C(N(C)C)N)N,0
ID_9703,OC[C@@H](O)[C@H]([C@@H](C(=O)NN)O)O,0
ID_9452,O=C(O)CSC(=N)N,0
ID_6949,O=C(O)[C@@H](N)C,0
ID_10819,O=C(C(CC(=O)O)CC(=O)O)O,0
ID_9824,N[C@@H](C(=O)O)CCCC(=O)O,0
ID_10878,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
ID_3988,O[C@H]([C@H](O)[C@H](O)C(=O)O)[C@@H](O)C(=O)O,0
ID_9828,O=C(O)[C@H](N)CP(=O)(O)O,0
ID_9486,O=C(O)[C@@H](N)CCCNC(=N)NO,0
ID_6826,O=C(O)[C@@H](C)NC(=N)N,0
ID_1785,CCCCCOCC(O)CCC(=O)NN,1
ID_4394,OC[C@H](C)\C=C/CC(=O)N[C@H](C(=O)OC)CCSC,0
ID_7040,BrCC(=O)OCC[N+](C)(C)C,0
ID_195,NCCNCC(=C)C,0
ID_6880,Br[C@H](C(=O)O)[C@@](Br)(C)C(=O)O,0
ID_1016,O=C(O)[C@@H](N)CC(C)C,0
ID_9285,N#CCCN,0
ID_10904,O=C(O)CSSCC(=O)O,0
ID_390,OC(=O)CN=CC(=O)C,0
ID_6693,N=C(N)SC,0
ID_2460,OC(=O)CNC=C(C(=O)OCC)C(=O)OCC,0
ID_6703,O=C[C@@H](CCSC)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)CC(C)C,0
ID_2378,CCNCCCNCCCNCCCNCC,0
ID_9495,O=C(N)C/C=C\CC(=O)N,0
ID_2216,S=C(S)OCN(CC)CC,0
ID_2167,CCN(CC(=O)O)CC(=O)O,0
ID_1759,OC[C@@H](N)[C@@H](O)CCCCCCCCCCCCCCC,0
ID_9715,O=C(O)CON,0
ID_7032,O=C(O)C[N+](C)(C)C,0
ID_1245,OC(C)(P(=O)(O)O)P(=O)(O)O,0
ID_1090,CC(C)NP(=O)(OP(=O)(NC(C)C)NC(C)C)NC(C)C,0
ID_9767,O=C(O)[C@@H](N)CNO,0
ID_1213,CC(N(=O)=O)(CCN)CCN,0
ID_2576,CC(=O)C[C@@H](C(=O)OCC)CC(=O)OCC,0
ID_9644,OC[C@@H](O)CNCCN,0
ID_931,O=C(O)C[C@H]([C@@H](NC(=O)[C@H](C)NC(=O)C[C@@H](O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)CC(C)C)CC(C)C)O,0
ID_7009,O=C(O)[C@](N)(C)CCP(=O)(O)O,0
ID_857,O=C(O)[C@@H](N)C(S)(C)C,0
ID_4388,OC[C@@H](\C=C/CC(=O)N[C@H](C(=O)OC)C)C,0
ID_193,N#CCN(CC(=C)C)CC(=C)C,0
ID_10877,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
ID_9451,O=C(O)\C=C/SC(=N)N,0
ID_598,OC[C@@H](O)[C@H]([C@@H](C(=O)CN)O)O,0
ID_3481,CN(S(=O)(=O)NCCN(C)C)C,0
ID_3499,O[C@@H](\N=C(/N)\SCN(C)C)C(Cl)(Cl)Cl,0
ID_9516,OC(=O)[C@H](CS(=O)CC(=O)N)N,0
ID_2075,CCC[C@](C)(COC(=O)NC(C)C)COC(=O)N,0
ID_10958,OC[C@@H](O)[C@H]([C@@H]([C@@H](C(=O)O)O)O)O,0
ID_6808,C[C@H](NC(=O)N)CNC(=O)N,0
ID_9823,N[C@@H](C(=O)O)CCC(=O)O,0
ID_9762,N[C@H](C(=O)O)CCC(=O)O,0
ID_1127,N=C(N)SC(C)C,0
ID_6822,C[C@H](\C(=N\O)\N)N,0
ID_3106,CC[C@](N)(CCC(=O)O)C(=O)O,0
ID_9624,NCCCC(=O)O,0
ID_407,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(C(=O)C)O,0
ID_9579,O=C(O)[C@H](CCCNC(=N)N)N,0
ID_1246,OC(C)CN(CCC(=O)N)CCC(=O)N,0
ID_1750,OCCNC(=O)CCCCCCCCCCCCCCC,0
ID_9519,O=C([C@H](CC(=O)N)N)N,0
ID_896,O=C(O)[C@@H](N=C(C)C)C(S)(C)C,0
ID_9656,NCCS(=O)(=O)SCCN,0
ID_6933,C[C@H](CC(=O)O)C(C(=O)O)C(=O)O,0
ID_919,OC(C(C)C)(C(C)C)C(C)C,0
ID_9769,O=C(O)[C@@H](N)CP(=O)(O)O,0
ID_8798,NNNNN,0
ID_4143,OC(=O)CCCC(=O)OC,0
ID_9634,NCCCNCCSP(=O)(O)O,0
ID_10952,Br[C@H](C(=O)O)[C@H](Br)C(=O)O,0
ID_4398,O=C(OC)[C@H](N)CCCNC(=N)NN(=O)=O,0
ID_2059,CCCS(=O)(=O)O,0
ID_12118,O=C(N)CN=N#N,0
ID_72,C(#CCN1CCCC1)CN1CCCC1,0
ID_311,C=CC[N+]1(CC#CCOC(c2ccccc2)c2ccccc2)CCOCC1,0
ID_4045,O=C(OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)CC/C(=N\OC)/C,1
ID_542,O=C(C)Nc1ccc(C#Cc2ccc(NC(=O)C)cc2)cc1,0
ID_29,Brc1ccc(N/C=C/C=C/C=Nc2ccc(Br)cc2)cc1,0
ID_3126,CC[n+]1c2c(sc1/C=C/C=C/N(c1ccccc1)C(=O)C)cccc2,1
ID_73,C(=C\c1occc1)/C=N\N1CCN(c2ccccc2)CC1,0
ID_7802,O=C(\C(=C(\O)/c1sccc1)\C=Nc1ccc(C)cc1)C(F)(F)F,1
ID_5372,ClC(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1ccc(OC)cc1,0
ID_2210,Cl/C(=C(\c1ccc(OCCN(CC)CC)cc1)/c1ccccc1)/c1ccccc1,0
ID_1264,CC/C(=C(/c1ccc(OCCN(C)C)cc1)\c1ccccc1)/c1ccccc1,1
ID_7570,CN(c1ccc(C=C(c2[n](c3ccc(C)cc3)[n][n][n]2)c2[n](c3ccc(C)cc3)[n][n][n]2)cc1)C,1
ID_5192,N#C/C(=C\c1[n]2cccc(C)c2[n]c1c1ccc(Cl)cc1)/c1ccc(OC)cc1,1
ID_7111,Cc1[nH]c2c(c1/C=C/c1cc[n+](C)cc1)cccc2,0
ID_93,O=C(O)c1ccc(/C=C(\C)/c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,0
ID_2829,CCOc1c(c(\C=C\c2[n]c3c(cccc3OC(=O)C)cc2)ccc1OC(=O)C)N(=O)=O,1
ID_10760,O=C(O)\C(=C/c1ccc(O)cc1)\c1c2c(ccc1)cccc2,0
ID_9490,O=C(N)\C(=C/c1cc[n]cc1)\c1c2c(ccc1)cccc2,1
ID_4484,O=C(OC)c1cc2c(cc1)[N+](=C(C2(C)C)/C=C/c1ccc(OC)c(c1OC)OC)C,1
ID_6342,Clc1ccc(CN2CCN(\N=C\C=C\c3c(OC)cccc3)CC2)cc1,1
ID_8774,Cc1sc([n]c1c1ccccc1)N\N=C\C=C\c1ccccc1,0
ID_27,Brc1ccc(/C=C/C=N/Nc2sc3c([n]2)cccc3)cc1,0
ID_1442,CC1CCCN(C\C=C\c2c(N(=O)=O)cccc2)C1,0
ID_1147,N[C@@H](C(C)C)c1oc(SC/C=C/c2ccccc2)[n][n]1,1
ID_7795,OS(=O)(=O)\C(=C/c1ccccc1)\c1ccccc1,0
ID_10761,O=C(O)\C(=C/c1ccccc1)\c1ccccc1,0
ID_5213,COc1ccc(\C=C\c2cc[n]cc2)cc1,1
ID_4437,O=C(OC)c1cc(o[n]1)\C=C\c1ccccc1,0
ID_6755,N#Cc1c(\C=C\Nc2ccc(Cl)cc2)s[n]c1SC,1
ID_1928,N#C/C(=C\c1oc(C)cc1)/c1scc([n]1)c1ccc(CCCC)cc1,1
ID_7544,Cc1ccc(c2[n]c(o[n]2)\C=C\c2ccccc2)cc1,0
ID_4867,N#C/C(=C\c1cc(OC)c(O)cc1)/c1sc2CC(C)CCc2[n]1,1
ID_9255,N#C/C(=C\c1cc(c(N2CCCC2)cc1)N(=O)=O)/c1[n]c2c([nH]1)cccc2,1
ID_4466,N#C/C(=C\c1cc(OC)c(OCc2oc(C(=O)OC)cc2)cc1)/c1[n]c2c([nH]1)cccc2,1
ID_6250,N#C/C(=C(/O)\c1c(OC)cccc1OC)/c1[n]c2c([nH]1)cccc2,1
ID_2126,CCC[n]1c2c([n]c1\C=C\c1ccccc1)cccc2,1
ID_2237,CCN(c1ccc(/C=C/c2sc3c([n]2)cccc3)cc1)CC,1
ID_8592,O=C(O)CC\C(=C/c1c(C)[n][n](c2ccc(F)cc2)c1Cl)\c1sc2c([n]1)cccc2,0
ID_9264,N#C/C(=C\c1ccccc1)/c1[n]c2[n]cccc2[nH]1,0
ID_9254,N#C/C(=C\c1ccc(Cl)cc1)/c1[n]c2[n]cccc2[nH]1,0
ID_2822,O=P(c1[n]c(oc1NCc1ccccc1)/C=C/c1ccccc1)(OCC)OCC,1
ID_271,N#Cc1[n]c(oc1NCC=C)\C=C\c1ccccc1,1
ID_12004,OC[C@@H]1O[C@H]([n]2c[n]c3c(\C=C(/O)\c4ccccc4)[n]c[n]c23)[C@@H]([C@@H]1O)O,0
ID_7581,Cc1ccc(\C=C\c2oc(c3sccc3)[n][n]2)cc1,0
ID_74,c1cc(sc1)c1oc(/C=C/c2ccccc2)[n][n]1,0
ID_8935,Clc1c(CSc2oc(/C=C/c3ccccc3)[n][n]2)cccc1,0
ID_8903,Clc1c(CSc2oc(/C=C/c3ccccc3)[n][n]2)c(Cl)ccc1,0
ID_7303,O[C@@H](c1c2cc(cc(c2[n]c2\C(=C/c3ccc(Cl)cc3)\CCc12)C)C)[C@H]1NCCCC1,0
ID_9267,N#CC(=C1CCCC1)c1scc([n]1)c1ccccc1,1
ID_7525,N#CC(=C1CCCC1)c1scc([n]1)c1ccc(C)cc1,1
ID_9050,N#CC(=C1N=c2ccccc2=N1)c1c2c([n](C)c1O)cccc2,1
ID_75,C(=C1/CCCC2=C1Nc1[n]c[n][n]1C2c1ccccc1)/c1ccccc1,0
ID_9246,N#C/C(=C/N1CCOCC1)/c1ccccc1,0
ID_10759,Clc1cc(c2c(\C=C(/c3ccccc3)\C(=O)O)c([nH]c2c1)C(=O)O)Cl,0
ID_7097,Oc1c2[n]c(/C=C\c3c[n+](C)ccc3)ccc2ccc1,0
ID_12070,Brc1cc(c(c2[n]c(/C=C\c3c(O)ccc4c3cccc4)ccc12)O)Br,0
ID_8314,Cc1c(/C=C\C2=NCCN2)cccc1,0
ID_372,C/C(=C/c1ccccc1)/C=N/[n]1c[n][n]c1,1
ID_76,C(=C/c1ccccc1)/CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,0
ID_3663,CN(C\C=C/c1ccccc1)Cc1c2c(ccc1)cccc2,0
ID_9972,Nc1[n]c(SC\C=C/c2ccccc2)c2[nH]c[n]c2[n]1,1
ID_10984,O=C(O)[C@H](\C=C/c1ccccc1)c1ccccc1,0
ID_3120,CC[N+](CCOc1ccc(/C=C\c2ccccc2)cc1)(CC)CC,0
ID_9468,N=C(N)c1ccc(/C=C\c2ccc(C(=N)N)cc2)cc1,0
ID_4873,COc1c(/C=C\c2cc(cc(c2)OC)OC)ccc(c1)OC,1
ID_8392,Cc1ccsc1/C=C\C1=NCCCN1C,0
ID_3788,CN1CCCN=C1/C=C\c1sccc1,0
ID_3731,O=NN(C)c1ccc(/C=C\c2c3c([n]cc2)cccc3)cc1,0
ID_8929,Clc1c(/C=C\c2c3c([n]cc2)cccc3)cccc1,0
ID_285,N#Cc1c(cc(C)[n]c1SCC=C)/C=C\c1ccccc1,1
ID_9247,N#C/C(=C/c1cc(c(N2CCCC2)cc1)N(=O)=O)/c1[n]c2c([nH]1)cccc2,1
ID_2843,N#C/C(=C/c1cc(OCC)c(OCc2oc(C(=O)O)cc2)cc1)/c1[n]c2c([nH]1)cccc2,0
ID_4863,N#C/C(=C/c1cc(OC)c(Oc2[n]cccc2N(=O)=O)cc1)/c1[n]c2c([nH]1)cccc2,1
ID_8852,Clc1ccc(/C=C\c2[n]c(c(c3ccc(Cl)cc3)c([n]2)Cl)Cl)cc1,0
ID_694,O=C(C)c1c(N/C=C\c2[n][n][n][n]2c2ccc(Cl)cc2)cc2c(c1)OCO2,1
ID_693,O=C(C)c1c(N/C=C\c2[n][n][n][n]2c2ccc(Br)cc2)cc2c(c1)OCO2,1
ID_11705,Clc1c(cc(\C=N\N2CCN(C3c4ccccc4c4ccccc34)CC2)cc1)N(=O)=O,0
ID_109,C/C(=N\N1CCN(C2c3ccccc3c3ccccc23)CC1)/c1ccc[n]c1,1
ID_110,C/C(=N\N1CCN(C2c3ccccc3c3ccccc23)CC1)/c1cc[n]cc1,1
ID_9168,FC(c1ccc(\C=N\N2CCN(Cc3c4c(ccc3)cccc4)CC2)cc1)(F)F,0
ID_11724,Clc1c(cc(N(=O)=O)cc1)\C=N\N1CCN(Cc2ccccc2)CC1,0
ID_11725,Clc1c(CN2CCN(\N=C\c3cc(N(=O)=O)ccc3Cl)CC2)cccc1,0
ID_2239,Oc1cc(N(CC)CC)ccc1\C=N\N1CCN(Cc2ccc(C)cc2)CC1,1
ID_111,C/C(=N\N=C(c1ccccc1)c1ccccc1)/c1sccc1,1
ID_5219,Oc1cc(ccc1OC)/C=N/N=C/c1cc(O)c(OC)cc1,0
ID_1306,Fc1cc(/C=N/NC2=NC(Cc3c2cccc3)(C)C)ccc1,0
ID_8447,Fc1c(/C=N/Nc2cc([n]3[n]cc(C)c3)[n]c[n]2)cccc1,0
ID_8446,Clc1c(/C=N/Nc2cc([n]3[n]cc(C)c3)[n]c[n]2)cccc1,0
ID_9162,Clc1cc(/C=N/Nc2[n]c3c(cc2)c(cc([n]3)C(F)(F)F)C(F)(F)F)ccc1,0
ID_11755,O=N(=O)c1c(N\N=C\c2c[nH]c3c2cccc3)cccc1,1
ID_8904,Clc1cc(N\N=C\c2ccc(N3CCOCC3)cc2)ccc1,0
ID_124,C\C(=N/Nc1ccc(N(=O)=O)cc1)\c1cc(N)ccc1,1
ID_4839,Cc1[n][n](c2ccccc2)c(OC)c1/C=N/Nc1c(cc(N(=O)=O)cc1)N(=O)=O,0
ID_8393,Cc1ccsc1/C=N/Nc1[n]c(Cl)c(cc1Cl)Cl,0
ID_11713,Clc1cc(N\N=C\c2ccc(N(=O)=O)cc2)[n]c(c2ccccc2)[n]1,0
ID_5232,N#Cc1c(N\N=C\c2cc(c(cc2)OC)OC)s[n]c1SC,1
ID_9205,Clc1ccc(/C=N/Nc2c(C(F)(F)F)[n]c3c([n]2)cccc3)cc1,1
ID_5231,Nc1c(N\N=C\c2ccc(OC)cc2)[n]o[n]1,0
ID_8067,N#Cc1c(/C=N/Nc2[n]c(c3ccccc3)c3cc(C)ccc3[n]2)cccc1,1
ID_9423,N#Cc1c(/C=N/Nc2[n]c(c3ccccc3)c3cc(Cl)ccc3[n]2)cccc1,1
ID_399,O=C(C)N(/N=C/c1cc(C)ccc1)c1scc([n]1)c1ccc(Br)cc1,0
ID_5218,O=C(C)N(/N=C/c1ccc(OC)cc1)c1scc([n]1)c1ccc(C)cc1,0
ID_8775,Cc1sc([n]c1c1ccccc1)N\N=C\c1c[n]ccc1,0
ID_7527,Cc1ccc(c2[n]c(sc2)N\N=C\c2occc2)cc1,0
ID_8918,Clc1c(c2[n]c(N\N=C\c3c[n]ccc3)c3c([n]2)cccc3)cccc1,1
ID_6108,Oc1c(/C=N/Nc2[n]c([n]c([n]2)N2CCCC2)N2CCCC2)cccc1OC,1
ID_2904,CCOc1c(OC)cc(/C=N/Nc2[n]c([n]c([n]2)N2CCCC2)N2CCCC2)cc1,1
ID_22,Brc1c(/C=N/Nc2[n]c(N3CCOCC3)[n]c(N3CCCC3)[n]2)cc2c(c1)OCO2,1
ID_4840,COc1c(/C=N/Nc2[n]c([n]c([n]2)N2CCCCC2)N2CCCCC2)cccc1N(=O)=O,1
